nombre_audio,categoria,nombre_track
Cufr__ 8-Caminando junto al LEHG I-Tr2.1.wav,DLG,DIR 04
Cufr__ 8-Caminando junto al LEHG I-Tr2.1.wav,DLG,DIR 04
Cufr__ 8-Caminando junto al LEHG I-Tr2.2.wav,DLG,DIR 04
CufrÃ© 9-Cubierta LEHG I-Tr2-Dk_01.wav,DLG,DIR 04
Cufr__ 9-Cubierta LEHG I-Tr2.1.wav,DLG,DIR 04
Dumas en Iglesia St. Ferdinand (4).1.wav,DLG,DIR 04
Cufr__ 9-Cubierta LEHG I-Tr2.2.wav,DLG,DIR 04
Dumas yendo al fondeadero (2).wav,DLG,DIR 04
Dumas yendo al fondeadero (2).1.wav,DLG,DIR 04
Cufr__ 9-Cubierta LEHG I-Tr2.2.wav,DLG,DIR 04
Diego Dumas l 1-2.4.wav,DLG,DIR 04
Alvarez Forn 3-4.3.wav,DLG,DIR 04
Alvarez Forn 3-4.3.wav,DLG,DIR 04
Alvarez Forn 3-4.4.wav,DLG,DIR 04
Alvarez Forn 3-4.5.wav,DLG,DIR 04
Alvarez Forn 1-2.1.wav,DLG,DIR 04
Alvarez Forn 1-2.9.wav,DLG,DIR 04
Voz off 1.wav,DLG,DIR 05
Voz off 1.1.wav,DLG,DIR 05
Voz off 1.2.wav,DLG,DIR 05
Voz off 1.3.wav,DLG,DIR 05
Voz off 1.4.wav,DLG,DIR 05
Voz off 1.5.wav,DLG,DIR 05
Voz off 1.6.wav,DLG,DIR 05
Voz off 1.7.wav,DLG,DIR 05
Voz off 1.8.wav,DLG,DIR 05
Voz off 1.9.wav,DLG,DIR 05
Voz off 1.10.wav,DLG,DIR 05
Voz off 1.11.wav,DLG,DIR 05
C_AGN_371_L1_02.2.wav,DLG,DIR 05
Diego Dumas l 1-2.19.wav,DLG,DIR 05
ENS ACTO 1 EXTRAS V1_04.L.wav,DLG,DIR 05
CufrÃ© 9-Cubierta LEHG I-Tr3.wav,DLG,DIR 05
Diego Dumas l 1-2.3.wav,DLG,DIR 05
Cufr__ 9-Cubierta LEHG I-Tr3.2.wav,DLG,DIR 05
Cufr__ 9-Cubierta LEHG I-Tr3.3.wav,DLG,DIR 05
Cufr__ 9-Cubierta LEHG I-Tr3.wav,DLG,DIR 05
Cufr__ 9-Cubierta LEHG I-Tr3.1.wav,DLG,DIR 05
EL NAVEGANTE SOLITARIO-VFinal Bafici.R.wav,DLG,DIR 05
Alvarez Forn 1-2.2.wav,DLG,DIR 05
Diego Dumas l 1-2.8.wav,DLG,DIR 05
Alvarez Forn 1-2.2.wav,DLG,DIR 05
EL NAVEGANTE SOLITARIO-VFinal Bafici.L.wav,DLG,DIR 05
Alvarez Forn 1-2.3.wav,DLG,DIR 05
ENS ACTO 1 EXTRAS V1_04.R.wav,DLG,DIR 05
Diego Dumas l 1-2.8.wav,DLG,DIR 05
Alvarez Forn 1-2.4.wav,DLG,DIR 05
Voz off 1.12.wav,DLG,DIR 06
Voz off 1.13.wav,DLG,DIR 06
Voz off 1.14.wav,DLG,DIR 06
Voz off 1.15.wav,DLG,DIR 06
Voz off 1.16.wav,DLG,DIR 06
Voz off 1.17.wav,DLG,DIR 06
Voz off 1.18.wav,DLG,DIR 06
Voz off 1.19.wav,DLG,DIR 06
Voz off 1.20.wav,DLG,DIR 06
Voz off 1.21.wav,DLG,DIR 06
Voz off 1.22.wav,DLG,DIR 06
Voz off 1.23.wav,DLG,DIR 06
C_AGN_371_L1_02.6.wav,DLG,DIR 06
Alvarez Forn 1-2.6.wav,DLG,DIR 06
CRIOLLA FUGA 1_11.wav,DLG,DIR 06
Alvarez Forn 1-2.6.wav,DLG,DIR 06
Alvarez Forn 1-2.7.wav,DLG,DIR 06
Alvarez Forn 1-2.8.wav,DLG,DIR 06
Alonso 1-2.wav,DLG,DIR 07
VERTIGO.wav,DLG,DIR 07
VERTIGO.2.wav,DLG,DIR 08
OFF VITO_14.wav,DLG,OFF VITO
CHACARERA.aif,DLG,OFF VITO 01
OFF VITO_02.wav,DLG,OFF VITO 01
OFF VITO_01.wav,DLG,OFF VITO 01
OFF VITO_01.wav,DLG,OFF VITO 01
Alvarez Forn 1-2.2.wav,DLG,OFF VITO 01
OFF VITO_01.wav,DLG,OFF VITO 01
OFF VITO_07.wav,DLG,OFF VITO 01
OFF VITO_07.wav,DLG,OFF VITO 01
CHACARERA.aif,DLG,OFF VITO 01
OFF VITO_07.wav,DLG,OFF VITO 01
AVENTURAS V3.4.wav,DLG,OFF VITO 01
OFF VITO_08.wav,DLG,OFF VITO 01
OFF VITO_08.wav,DLG,OFF VITO 01
ASCENSO.L.wav,DLG,OFF VITO 01
OFF VITO_08.wav,DLG,OFF VITO 01
OFF VITO_14.wav,DLG,OFF VITO 01
Alvarez Forn 3-4.3.wav,DLG,OFF VITO 01
OFF VITO_12.wav,DLG,OFF VITO 01
OFF VITO_15.wav,DLG,OFF VITO 01
CHACARERA.aif,DLG,OFF VITO 01
OFF VITO_15.wav,DLG,OFF VITO 01
OFF VITO_15.wav,DLG,OFF VITO 01
ASCENSO-AVrT_01.R.wav,DLG,OFF VITO 01
OFF VITO_15.wav,DLG,OFF VITO 01
OFF VITO_16.wav,DLG,OFF VITO 01
OFF VITO_16.wav,DLG,OFF VITO 01
OFF VITO_16.wav,DLG,OFF VITO 01
OFF VITO_16.wav,DLG,OFF VITO 01
OFF VITO_16.wav,DLG,OFF VITO 01
OFF VITO_20.wav,DLG,OFF VITO 01
OFF VITO_20.wav,DLG,OFF VITO 01
OFF VITO_20.wav,DLG,OFF VITO 01
OFF VITO_18.wav,DLG,OFF VITO 01
OFF VITO_21.wav,DLG,OFF VITO 01
OFF VITO_21.wav,DLG,OFF VITO 01
OFF VITO_18.wav,DLG,OFF VITO 01
OFF VITO_24.wav,DLG,OFF VITO 01
OFF VITO_24.wav,DLG,OFF VITO 01
CHACARERA.aif,DLG,OFF VITO 01
OFF VITO_24.wav,DLG,OFF VITO 01
OFF VITO_24.wav,DLG,OFF VITO 01
OFF VITO_24.wav,DLG,OFF VITO 01
40 BR LENTO TORMENTA-PiSh_01.L.wav,DLG,OFF VITO 01
OFF VITO_24.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
CAMPANA IGLESIA.aif-AVrP_01.R.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
ASCENSO.R.wav,DLG,OFF VITO 01
AVENTURAS V3.4.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
01 - CRUZ DEL SUR-Ãltima.R.wav,DLG,OFF VITO 01
Alvarez Forn 3-4.4.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
Audio 14_01.wav,DLG,OFF VITO 01
AVENTURAS V3.4.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
OFF VITO_26.wav,DLG,OFF VITO 01
OFF VITO_27.wav,DLG,OFF VITO 01
ASCENSO-AVrT_01.L.wav,DLG,OFF VITO 01
OFF VITO RUEGO-AVrP_01.wav,DLG,OFF 01
Alvarez Forn 1-2.9.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
AVENTURAS V3.4.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
CRIOLLA FUGA 1_05.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
01 - CRUZ DEL SUR-Ãltima.R.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
A Cobertizo Chapa VIENTO!-Z2N5_01.L.1.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
C0026.14.wav,DLG,OFF 01
40 BR LENTO TORMENTA.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
01 - CRUZ DEL SUR-Ãltima.L.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
40 BR LENTO TORMENTA.wav,DLG,OFF 01
Alvarez Forn 1-2.2.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
ASCENSO-PiSh_01.L.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
CHACARERA.aif,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
CHACARERA.aif,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
01 - CRUZ DEL SUR-Ãltima.L.wav,DLG,OFF 01
CRIOLLA FUGA 1_07.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 01
AVENTURAS V3.4.wav,DLG,OFF 01
OFF ROLO ACTO 1_02.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_02.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_01.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_02.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_02.wav,DLG,OFF ROLO 01
C0026.wav,DLG,OFF ROLO 01
CHACARERA.aif,DLG,OFF ROLO 01
OFF ROLO ACTO 1_03.wav,DLG,OFF ROLO 01
C0026.13.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_03.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_03.wav,DLG,OFF ROLO 01
AVENTURAS V3.wav,DLG,OFF ROLO 01
CHACARERA.aif,DLG,OFF ROLO 01
OFF ROLO ACTO 1_05.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_04.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_04.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_05.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_08.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_07.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_08.wav,DLG,OFF ROLO 01
CHACARERA.aif,DLG,OFF ROLO 01
OFF ROLO ACTO 1_10.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_09.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_09.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_09.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_11.wav,DLG,OFF ROLO 01
AVENTURAS V3.4-AVrT_05.L.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_11.wav,DLG,OFF ROLO 01
40 BR LENTO TORMENTA.wav,DLG,OFF ROLO 01
40 bramadores + mid-AVrT_01.L.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_12.wav,DLG,OFF ROLO 01
ASCENSO-AVrT_04.L.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_12.wav,DLG,OFF ROLO 01
AVENTURAS V3.4.wav,DLG,OFF ROLO 01
CHACARERA.aif,DLG,OFF ROLO 01
OFF ROLO ACTO 1_14.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_15.wav,DLG,OFF ROLO 01
AVENTURAS V3.4-ICET_01.R.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_13.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_15.wav,DLG,OFF ROLO 01
01 - CRUZ DEL SUR-Ãltima.R.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_17.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_15.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_17.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_18.wav,DLG,OFF ROLO 01
AVENTURAS LENTO V1.aif,DLG,OFF ROLO 01
OFF ROLO ACTO 1_18.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_19.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_16.wav,DLG,OFF ROLO 01
ASCENSO-AVrT_01.R.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_22.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_20.wav,DLG,OFF ROLO 01
ASCENSO-AVrT_04.R.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_22.wav,DLG,OFF ROLO 01
AVENTURAS V3.4.wav,DLG,OFF ROLO 01
CHACARERA.aif,DLG,OFF ROLO 01
OFF ROLO ACTO 1_23.wav,DLG,OFF ROLO 01
CHACARERA.aif,DLG,OFF ROLO 01
Boat Horn-SoundBible.com-15322206.R.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_24.wav,DLG,OFF ROLO 01
Audio 14_01.wav,DLG,OFF ROLO 01
AVENTURAS V3.4.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_26.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_27.wav,DLG,OFF ROLO 01
OFF ROLO ACTO 1_28.wav,DLG,OFF ROLO 01
AVENTURAS V3.4.wav,DLG,OFF ROLO 01
01 - CRUZ DEL SUR-Ãltima.R.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_02.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_04.wav,DLG,OFF ROLO 02
CRIOLLA FUGA 1_03.wav,DLG,OFF ROLO 02
C0026.12.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_04.wav,DLG,OFF ROLO 02
Barras y tono.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_07.wav,DLG,OFF ROLO 02
Audio 14_01.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_11.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_14.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_18.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_18.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_23.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_25.wav,DLG,OFF ROLO 02
OFF ROLO ACTO 1_15.wav,DLG,OFF ROLO 03
OFF ROLO ACTO 1_21.wav,DLG,OFF ROLO 03
ASCENSO-AVrT_01.L.wav,DLG,OFF 02
OFF VITO_02.wav,DLG,OFF 02
OFF VITO_01.wav,DLG,OFF 02
CHACARERA.aif,DLG,OFF 02
OFF VITO_01.wav,DLG,OFF 02
Voces franceses 1.wav-AVrP_02.wav,DLG,OFF 02
Voces franceses 1.wav-AVrP_01.wav,DLG,OFF 02
OFF VITO_12.wav,DLG,OFF 02
OFF VITO_21.wav,DLG,OFF 02
OFF VITO_22.wav,DLG,OFF 02
OFF VITO RUEGO.wav,DLG,OFF 02
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 02
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 02
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 02
OFF ROLO CRUZ DEL SUR_13.wav,DLG,OFF 02
AVENTURAS V3.4.wav,DLG,OFF 02
C0028 (2).wav,DLG,DIR 01
C0028 (2).wav,DLG,DIR 01
C0028 (2).1.wav,DLG,DIR 01
C0032.wav,DLG,DIR 01
C0032.1.wav,DLG,DIR 01
C0032.2.wav,DLG,DIR 01
C0032.3.wav,DLG,DIR 01
Dumas yendo al fondeadero (1).wav,DLG,DIR 01
Boat Horn-SoundBible.com-15322206.L.wav,DLG,DIR 01
Dumas en Iglesia St. Ferdinand (4).wav,DLG,DIR 01
Entrevista Bossuet  Canon (1).MOV.wav,DLG,DIR 01
CRIOLLA FUGA 1_02.wav,DLG,DIR 01
Entrevista Bossuet  Canon (2).1.wav,DLG,DIR 01
01 - CRUZ DEL SUR-Ãltima.R.wav,DLG,DIR 01
Entrevista Bossuet  Canon (1).wav,DLG,DIR 01
CHACARERA.aif,DLG,DIR 01
Entrevista Bossuet  Canon (1).wav,DLG,DIR 01
Entrevista Bossuet  Canon (1).wav,DLG,DIR 01
CRIOLLA FUGA 1_02.wav,DLG,DIR 01
AVENTURAS V3.4-PiSh_03.R.wav,DLG,DIR 01
Entrevista Bossuet  Canon (1).wav,DLG,DIR 01
Entrevista Bossuet  Canon (1).1.wav,DLG,DIR 01
Entrevista Bossuet  Canon (2).wav,DLG,DIR 01
01 - CRUZ DEL SUR V2_1.L.wav,DLG,DIR 01
Entrevista Bossuet  Canon (2).1.wav,DLG,DIR 01
Entrevista Bossuet  Canon (3).wav,DLG,DIR 01
AVENTURAS LENTO V1-PiSh_02.R.wav,DLG,DIR 01
Diego Dumas l 1-2.wav,DLG,DIR 01
Diego Dumas l 1-2.1.wav,DLG,DIR 01
Diego Dumas l 1-2.2.wav,DLG,DIR 01
AVENTURAS V3.4-PiSh_03.L.wav,DLG,DIR 01
AVENTURAS V3.4.wav,DLG,DIR 01
Diego Dumas l 1-2.3.wav,DLG,DIR 01
Diego Dumas l 1-2.4.wav,DLG,DIR 01
Diego Dumas l 1-2.5.wav,DLG,DIR 01
AVENTURAS V3.4.wav,DLG,DIR 01
A Cobertizo Chapa VIENTO!-Z2N5_01.L.wav,DLG,DIR 01
Diego Dumas l 1-2.6.wav,DLG,DIR 01
Diego Dumas l 1-2.7.wav,DLG,DIR 01
40 BR LENTO TORMENTA-PiSh_01.L.wav,DLG,DIR 01
C0026.1.wav,DLG,DIR 01
Diego Dumas l 1-2.8.wav,DLG,DIR 01
Diego Dumas l 1-2.9.wav,DLG,DIR 01
Diego Dumas l 1-2.10.wav,DLG,DIR 01
Cufr__ 7-Caminando junto al LEHG I-Tr1.wav,DLG,DIR 01
Cufr__ 7-Caminando junto al LEHG I-Tr1.1.wav,DLG,DIR 01
AVENTURAS V3.4.wav,DLG,DIR 01
Cufr__ 7-Caminando junto al LEHG I-Tr1.2.wav,DLG,DIR 01
Cufr__ 8-Caminando junto al LEHG I-Tr1.wav,DLG,DIR 01
CRIOLLA FUGA 1_06.wav,DLG,DIR 01
Cufr__ 13-Patio del museo-Tr1.wav,DLG,DIR 01
CRIOLLA FUGA 1_08.wav,DLG,DIR 01
Cufr__ 8-Caminando junto al LEHG I-Tr1.1.wav,DLG,DIR 01
Alonso 1-2.3.wav,DLG,DIR 01
Cufr__ 8-Caminando junto al LEHG I-Tr1.1.wav,DLG,DIR 01
AVENTURAS V3.4-AVrT_03.L.wav,DLG,DIR 01
Cufr__ 8-Caminando junto al LEHG I-Tr1.1.wav,DLG,DIR 01
Cufr__ 8-Caminando junto al LEHG I-Tr1.2.wav,DLG,DIR 01
AVENTURAS LENTO V1-PiSh_01.R.wav,DLG,DIR 01
Alvarez Forn 3-4.5.wav,DLG,DIR 01
Alonso 1-2.wav,DLG,DIR 01
40 BR LENTO TORMENTA.wav,DLG,DIR 01
Alonso 1-2.1.wav,DLG,DIR 01
AVENTURAS V3.1.wav,DLG,DIR 01
Boat Horn-SoundBible.com-15322206.L.wav,DLG,DIR 01
Alonso 1-2.2.wav,DLG,DIR 01
Alonso 1-2.8.wav,DLG,DIR 01
Alonso 1-2.3.wav,DLG,DIR 01
ASCENSO-AVrT_03.R.wav,DLG,DIR 01
Audio 14-AVrP_01.wav,DLG,DIR 01
Porto 1-2-3-4-5-6-7-8-9-10.wav,DLG,DIR 01
Porto 1-2-3-4-5-6-7-8-9-10.wav,DLG,DIR 01
Dumas yendo al fondeadero (1).1.wav,DLG,DIR 02
AVENTURAS V3.4.wav,DLG,DIR 02
Dumas en Iglesia St. Ferdinand (4).1.wav,DLG,DIR 02
Entrevista Bossuet  Canon (1).MOV.1.wav,DLG,DIR 02
Entrevista Bossuet  Canon (1).2.wav,DLG,DIR 02
Entrevista Bossuet  Canon (1).2.wav,DLG,DIR 02
Entrevista Bossuet  Canon (1).3.wav,DLG,DIR 02
Entrevista Bossuet  Canon (2).2.wav,DLG,DIR 02
Entrevista Bossuet  Canon (2).3.wav,DLG,DIR 02
Entrevista Bossuet  Canon (3).1.wav,DLG,DIR 02
C_AGN_371_L1-XOTN_02.wav,DLG,DIR 02
C_AGN_371_L1-XOTN_03.wav,DLG,DIR 02
40 BR LENTO TORMENTA.wav,DLG,DIR 02
Diego Dumas l 1-2.11.wav,DLG,DIR 02
Diego Dumas l 1-2.12.wav,DLG,DIR 02
Diego Dumas l 1-2.13.wav,DLG,DIR 02
AVENTURAS V3.4-PiSh_04.R.wav,DLG,DIR 02
Diego Dumas l 1-2.14.wav,DLG,DIR 02
Diego Dumas l 1-2.15.wav,DLG,DIR 02
Diego Dumas l 1-2.16.wav,DLG,DIR 02
Diego Dumas l 1-2.17.wav,DLG,DIR 02
Diego Dumas l 1-2.18.wav,DLG,DIR 02
Diego Dumas l 1-2.18.wav,DLG,DIR 02
Diego Dumas l 1-2.19.wav,DLG,DIR 02
Diego Dumas l 1-2.20.wav,DLG,DIR 02
Diego Dumas l 1-2.21.wav,DLG,DIR 02
Cufr__ 7-Caminando junto al LEHG I-Tr2-Z2K5_01.wav,DLG,DIR 02
AVENTURAS V3.4-PiSh_03.L.wav,DLG,DIR 02
Alonso 1-2.wav,DLG,DIR 02
Cufr__ 7-Caminando junto al LEHG I-Tr2-Z2K5_01.wav,DLG,DIR 02
AVENTURAS LENTO V1-PiSh_02.R.wav,DLG,DIR 02
Alonso 1-2.4.wav,DLG,DIR 02
ASCENSO-AVrT_01.L.wav,DLG,DIR 02
Alonso 1-2.5.wav,DLG,DIR 02
C0026.8.wav,DLG,DIR 02
13 -MULTITUD.wav,DLG,DIR 02
Alonso 1-2.6.wav,DLG,DIR 02
Alonso 1-2.9.wav,DLG,DIR 02
Alonso 1-2.7.wav,DLG,DIR 02
CHACARERA.aif,DLG,DIR 02
Porto 1-2-3-4-5-6-7-8-9-10.1.wav,DLG,DIR 02
CRUZ DEL SUR 02.wav,DLG,DIR 03
CRUZ DEL SUR 02.1.wav,DLG,DIR 03
CRUZ DEL SUR 02.2.wav,DLG,DIR 03
CRUZ DEL SUR 02.3.wav,DLG,DIR 03
AVENTURAS V3.4.wav,DLG,DIR 03
CRUZ DEL SUR 02.4.wav,DLG,DIR 03
CRUZ DEL SUR 02.5.wav,DLG,DIR 03
CRUZ DEL SUR 02.6.wav,DLG,DIR 03
CRUZ DEL SUR 02.7.wav,DLG,DIR 03
CRUZ DEL SUR 02.8.wav,DLG,DIR 03
CRUZ DEL SUR 02.9.wav,DLG,DIR 03
CRUZ DEL SUR 01.wav,DLG,DIR 03
CRUZ DEL SUR 01.1.wav,DLG,DIR 03
CRUZ DEL SUR 01.2.wav,DLG,DIR 03
CRUZ DEL SUR 01.3.wav,DLG,DIR 03
CRUZ DEL SUR 01.4.wav,DLG,DIR 03
CRUZ DEL SUR 01.5.wav,DLG,DIR 03
CRUZ DEL SUR 01.6.wav,DLG,DIR 03
CRUZ DEL SUR 01.7.wav,DLG,DIR 03
CRUZ DEL SUR 01.8.wav,DLG,DIR 03
CRUZ DEL SUR 01.9.wav,DLG,DIR 03
CRUZ DEL SUR 01.10.wav,DLG,DIR 03
CRUZ DEL SUR 01.11.wav,DLG,DIR 03
CRUZ DEL SUR 01.12.wav,DLG,DIR 03
CRUZ DEL SUR 01.13.wav,DLG,DIR 03
CRUZ DEL SUR 01.14.wav,DLG,DIR 03
CRUZ DEL SUR 01.15.wav,DLG,DIR 03
CRUZ DEL SUR 01.16.wav,DLG,DIR 03
Alvarez Forn 3-4.2.wav,DLG,DIR 03
STE-033.wav.1.wav,DLG,DIR 03
AVENTURAS LENTO V1.aif,DLG,DIR 03
AVENTURAS V3.1.wav,DLG,DIR 03
STE-033.L.wav,DLG,DIR 03
STE-033.wav,DLG,DIR 03
C0026.3.wav,DLG,DIR 03
Alvarez Forn 3-4.wav,DLG,DIR 03
STE-XOTN_01.wav,DLG,DIR 03
01 - CRUZ DEL SUR-Ãltima.L.wav,DLG,DIR 03
CHACARERA.aif,DLG,DIR 03
STE-033.wav,DLG,DIR 03
STE-033.1.wav,DLG,DIR 03
STE-034.wav,DLG,DIR 03
40 BR LENTO TORMENTA.wav,DLG,DIR 03
AVENTURAS V3.4-ECHC_01.R.wav,DLG,DIR 03
STE-034.1.wav,DLG,DIR 03
STE-Z2P5_01.wav,DLG,DIR 03
STE-Z2P5_01.wav,DLG,DIR 03
STE-Z2P5_01.wav,DLG,DIR 03
Alvarez Forn 1-2.6.wav,DLG,DIR 03
C_AGN_371_L1-Z2N5_02.wav,DLG,DIR 03
C_AGN_371_L1-Z2N5_02.wav,DLG,DIR 03
C_AGN_371_L1-Z2N5_02.wav,DLG,DIR 03
Cufr__ 7-Caminando junto al LEHG I-Tr2.wav,DLG,DIR 03
Cufr__ 7-Caminando junto al LEHG I-Tr2.1.wav,DLG,DIR 03
Cufr__ 7-Caminando junto al LEHG I-Tr2.2.wav,DLG,DIR 03
Cufr__ 8-Caminando junto al LEHG I-Tr2.wav,DLG,DIR 03
Cufr__ 13-Patio del museo-Tr2.wav,DLG,DIR 03
Cufr__ 8-Caminando junto al LEHG I-Tr2.1.wav,DLG,DIR 03
Cufr__ 8-Caminando junto al LEHG I-Tr2.1.wav,DLG,DIR 03
Cufr__ 8-Caminando junto al LEHG I-Tr2.1.wav,DLG,DIR 03
Cufr__ 8-Caminando junto al LEHG I-Tr2.2.wav,DLG,DIR 03
Cufr__ 9-Cubierta LEHG I-Tr1.wav,DLG,DIR 03
Cufr__ 9-Cubierta LEHG I-Tr1.1.wav,DLG,DIR 03
A Cobertizo Chapa VIENTO!-Z2N5_01.L.wav,DLG,DIR 03
Cufr__ 9-Cubierta LEHG I-Tr1.2.wav,DLG,DIR 03
Cufr__ 9-Cubierta LEHG I-Tr1.3.wav,DLG,DIR 03
ASCENSO.R.wav,DLG,DIR 03
CHACARERA.aif,DLG,DIR 03
Alvarez Forn 3-4.wav,DLG,DIR 03
Alvarez Forn 3-4.wav,DLG,DIR 03
Alvarez Forn 3-4.1.wav,DLG,DIR 03
Alvarez Forn 3-4.2.wav,DLG,DIR 03
Alvarez Forn 1-2.wav,DLG,DIR 03
Alvarez Forn 1-2.5.wav,DLG,DIR 03
CRUZ DEL SUR 02.10.wav,DLG,DIR 04
CRUZ DEL SUR 02.11.wav,DLG,DIR 04
CRUZ DEL SUR 02.12.wav,DLG,DIR 04
CRUZ DEL SUR 02.13.wav,DLG,DIR 04
AVENTURAS V3.4-PiSh_04.L.wav,DLG,DIR 04
CRUZ DEL SUR 02.14.wav,DLG,DIR 04
CRUZ DEL SUR 02.15.wav,DLG,DIR 04
